subjID,cost,goal,exptPart,trialNumber,roleCurrent,marblesSampled,probRed,practiceLambda,trialLambda,instructedLambda,sd,drawnRed,reportedRed,inferredRed,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchTime,trialTime
sona-32905,unif,over,trial,66,receiver,100,0.5,5,21.9,dishonest_big,8.1,82,100,23,-59,0,-1231,584,5225.558407397986,1682398869806,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398778786,0
sona-32905,unif,over,trial,67,receiver,100,0.5,5,21.9,dishonest_big,8.1,45,74,10,-35,0,-1266,584,6626.621316263702,1682398890802,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398778786,0
sona-32905,unif,over,trial,68,receiver,100,0.5,5,21.9,dishonest_big,8.1,61,82,33,-28,0,-1294,584,7122.140413745376,1682398901950,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398778786,0
sona-32905,unif,over,trial,69,receiver,100,0.5,5,21.9,dishonest_big,8.1,79,100,45,-34,0,-1328,584,7309.733308955692,1682398914389,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",100,100,1682398914389,0
sona-32905,unif,over,trial,70,receiver,100,0.5,5,21.9,dishonest_big,8.1,67,95,34,-33,0,-1361,584,6308.263359401401,1682398931414,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398931414,0
sona-32905,unif,over,trial,71,receiver,100,0.5,5,21.9,dishonest_big,8.1,53,77,75,-22,22,-1383,606,6471.615411769525,1682398949539,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398931414,0
sona-32905,unif,over,trial,72,receiver,100,0.5,5,21.9,dishonest_big,8.1,81,100,80,-1,0,-1384,606,5600.537302896441,1682398959301,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398931414,0
sona-32905,unif,over,trial,73,receiver,100,0.5,5,21.9,dishonest_big,8.1,20,51,47,-27,27,-1411,633,6852.351186956383,1682398972990,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398931414,0
sona-32905,unif,over,trial,74,receiver,100,0.5,5,21.9,dishonest_big,8.1,56,77,70,-14,14,-1425,647,7411.138215770502,1682398985711,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",77,77,1682398985711,0
sona-32905,unif,over,trial,75,receiver,100,0.5,5,21.9,dishonest_big,8.1,35,50,50,-15,15,-1440,662,5180.9898773814,1682399002734,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398985711,0
sona-32905,unif,over,trial,76,receiver,100,0.5,5,21.9,dishonest_big,8.1,52,80,70,-18,18,-1458,680,7396.442268026165,1682399025385,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398985711,0
sona-32905,unif,over,trial,77,receiver,100,0.5,5,21.9,dishonest_big,8.1,53,66,61,-8,8,-1466,688,5422.127572476262,1682399035880,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398985711,0
sona-32905,unif,over,trial,78,receiver,100,0.5,5,21.9,dishonest_big,8.1,33,58,55,-22,22,-1488,710,5295.610982084212,1682399051231,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398985711,0
sona-32905,unif,over,trial,79,receiver,100,0.5,5,21.9,dishonest_big,8.1,64,87,84,-20,20,-1508,730,5782.882911955881,1682399066166,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682398985711,0
sona-32905,unif,over,trial,80,receiver,100,0.5,5,21.9,dishonest_big,8.1,39,70,68,-29,29,-1537,759,7302.433204417613,1682399079990,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,81,receiver,100,0.5,5,21.9,dishonest_big,8.1,42,62,59,-17,17,-1554,776,6895.385500339418,1682399101970,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,82,receiver,100,0.5,5,21.9,dishonest_big,8.1,65,87,87,-22,22,-1576,798,7421.83863474621,1682399123891,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,83,receiver,100,0.5,5,21.9,dishonest_big,8.1,27,56,50,-23,23,-1599,821,5476.930672455734,1682399157412,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,84,receiver,100,0.5,5,21.9,dishonest_big,8.1,47,69,67,-20,20,-1619,841,6595.243038383018,1682399177473,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,85,receiver,100,0.5,5,21.9,dishonest_big,8.1,27,54,50,-23,23,-1642,864,5371.254538565496,1682399193136,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,86,receiver,100,0.5,5,21.9,dishonest_big,8.1,57,85,83,-26,26,-1668,890,6431.867337243309,1682399204422,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399079990,0
sona-32905,unif,over,trial,87,receiver,100,0.5,5,21.9,dishonest_big,8.1,76,100,95,-19,19,-1687,909,5775.013372452175,1682399219955,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",100,100,1682399219955,0
sona-32905,unif,over,trial,88,receiver,100,0.5,5,21.9,dishonest_big,8.1,67,80,70,-3,3,-1690,912,7266.619571546713,1682399241060,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399219955,0
sona-32905,unif,over,trial,89,receiver,100,0.5,5,21.9,dishonest_big,8.1,41,67,64,-23,23,-1713,935,6839.896584461259,1682399298953,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399219955,0
sona-32905,unif,over,trial,90,receiver,100,0.5,5,21.9,dishonest_big,8.1,62,96,90,-28,28,-1741,963,5967.89554287915,1682399313438,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,91,receiver,100,0.5,5,21.9,dishonest_big,8.1,33,48,43,-10,10,-1751,973,6300.310661939094,1682399334851,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,92,receiver,100,0.5,5,21.9,dishonest_big,8.1,54,76,72,-18,18,-1769,991,5323.384937452436,1682399346684,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,93,receiver,100,0.5,5,21.9,dishonest_big,8.1,25,47,43,-18,18,-1787,1009,6033.822068012646,1682399383158,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,94,receiver,100,0.5,5,21.9,dishonest_big,8.1,84,94,90,-6,6,-1793,1015,6968.611634329601,1682399407058,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,95,receiver,100,0.5,5,21.9,dishonest_big,8.1,69,90,88,-19,19,-1812,1034,6377.168890708159,1682399419867,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,96,receiver,100,0.5,5,21.9,dishonest_big,8.1,45,61,55,-10,10,-1822,1044,6630.929686962332,1682399432834,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399313438,0
sona-32905,unif,over,trial,97,receiver,100,0.5,5,21.9,dishonest_big,8.1,30,59,54,-24,24,-1846,1068,5833.8670769549535,1682399443047,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",59,59,1682399443047,0
sona-32905,unif,over,trial,98,receiver,100,0.5,5,21.9,dishonest_big,8.1,61,94,90,-29,29,-1875,1097,7318.405067240192,1682399483750,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399443047,0
sona-32905,unif,over,trial,99,receiver,100,0.5,5,21.9,dishonest_big,8.1,76,100,90,-14,14,-1889,1111,5819.52268013338,1682399494335,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399443047,0
sona-32905,unif,over,trial,100,receiver,100,0.5,5,21.9,dishonest_big,8.1,69,100,90,-21,21,-1910,1132,6201.364238629847,1682399503946,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682399503946,0
sona-36287,unif,over,practice,1,sender,100,0.5,5,0.3,honest,8.1,43,46,40,0,-3,0,-3,2187.588031529182,1682382047395,"How many <b class=""r"">red</b> marbles did you actually draw (before any changes)? ",43,43,1682382047395,0
sona-36287,unif,over,practice,2,receiver,100,0.5,5,0.3,honest,8.1,17,24,26,-9,9,-9,6,5907.081656216996,1682382102912,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",24,24,1682382102912,0
sona-36287,unif,over,trial,1,receiver,100,0.5,5,0.3,honest,8.1,10,4,7,-3,0,-3,0,7337.420711696733,1682382144363,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382102912,0
sona-36287,unif,over,trial,2,receiver,100,0.5,5,0.3,honest,8.1,49,51,44,-5,0,-8,0,5405.0657545517715,1682382165612,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",51,51,1682382165612,0
sona-36287,unif,over,trial,3,receiver,100,0.5,5,0.3,honest,8.1,43,51,46,-3,3,-11,3,5326.165116630704,1682382185379,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,4,receiver,100,0.5,5,0.3,honest,8.1,18,14,7,-11,0,-22,3,6215.092907198487,1682382202179,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,5,receiver,100,0.5,5,0.3,honest,8.1,78,76,64,-14,0,-36,3,7135.271666866004,1682382218363,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,6,receiver,100,0.5,5,0.3,honest,8.1,51,53,50,-1,0,-37,3,7052.685906623041,1682382244146,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,7,receiver,100,0.5,5,0.3,honest,8.1,45,44,51,-6,6,-43,9,6627.9581306765685,1682382261230,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,8,receiver,100,0.5,5,0.3,honest,8.1,58,65,57,-1,0,-44,9,5583.462509889091,1682382322513,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,9,receiver,100,0.5,5,0.3,honest,8.1,51,54,48,-3,0,-47,9,5633.382770584512,1682382335880,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382165612,0
sona-36287,unif,over,trial,10,receiver,100,0.5,5,0.3,honest,8.1,24,27,14,-10,0,-57,9,5240.327355227342,1682382345946,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382345946,0
sona-36287,unif,over,trial,11,receiver,100,0.5,5,0.3,honest,8.1,58,58,62,-4,4,-61,13,6132.032147105594,1682382375763,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382345946,0
sona-36287,unif,over,trial,12,receiver,100,0.5,5,0.3,honest,8.1,56,53,52,-4,0,-65,13,6879.234313051669,1682382385614,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382345946,0
sona-36287,unif,over,trial,13,receiver,100,0.5,5,0.3,honest,8.1,50,56,58,-8,8,-73,21,5433.461300046715,1682382395697,"How many <b class=""r"">red</b> marbles did your opponent report drawing? ",-1,-1,1682382345946,0
